ncName,ncID,transID
NONHSAG032285,NONHSAG032285,NONHSAT080872.2
NONHSAG032285,NONHSAG032285,NONHSAT080873.2
NONHSAG032285,NONHSAG032285,NONHSAT080874.2
NONHSAG032285,NONHSAG032285,NONHSAT080875.2
NONHSAG032285,NONHSAG032285,NONHSAT080879.2
NONHSAG032286,NONHSAG032286,NONHSAT080878.2
NONHSAG032286,NONHSAG032286,NONHSAT244049.1
NONHSAG032287,NONHSAG032287,NONHSAT080880.2
NONHSAG032287,NONHSAG032287,NONHSAT189154.1
NONHSAG032287,NONHSAG032287,NONHSAT189155.1
RP11-358D14.2,NONHSAG032289,NONHSAT080882.2
RP11-358D14.2,NONHSAG032289,NONHSAT189158.1
NONHSAG032291,NONHSAG032291,NONHSAT080884.2
NONHSAG032291,NONHSAG032291,NONHSAT080885.2
NONHSAG032291,NONHSAG032291,NONHSAT080886.2
NONHSAG032291,NONHSAG032291,NONHSAT244051.1
NONHSAG032291,NONHSAG032291,NONHSAT244052.1
NONHSAG032293,NONHSAG032293,NONHSAT080894.2
NONHSAG032293,NONHSAG032293,NONHSAT189983.1
NONHSAG032293,NONHSAG032293,NONHSAT244055.1
PPDPF,NONHSAG032294,NONHSAT189161.1
PPDPF,NONHSAG032294,NONHSAT189162.1
PPDPF,NONHSAG032294,NONHSAT189163.1
PPDPF,NONHSAG032294,NONHSAT189164.1
PPDPF,NONHSAG032294,NONHSAT189165.1
NONHSAG032296,NONHSAG032296,NONHSAT080897.2
NONHSAG032296,NONHSAG032296,NONHSAT080898.2
NONHSAG032296,NONHSAG032296,NONHSAT080899.2
NONHSAG032296,NONHSAG032296,NONHSAT080900.2
NONHSAG032296,NONHSAG032296,NONHSAT243580.1
NONHSAG032296,NONHSAG032296,NONHSAT243581.1
NONHSAG032296,NONHSAG032296,NONHSAT243582.1
NONHSAG032296,NONHSAG032296,NONHSAT243583.1
NONHSAG032299,NONHSAG032299,NONHSAT080911.2
NONHSAG032300,NONHSAG032300,NONHSAT080912.2
NONHSAG032300,NONHSAG032300,NONHSAT243588.1
RTEL1,NONHSAG032302,NONHSAT080915.2
NONHSAG032305,NONHSAG032305,NONHSAT080918.2
NONHSAG032306,NONHSAG032306,NONHSAT080919.2
NONHSAG032312,NONHSAG032312,NONHSAT080948.2
NONHSAG032312,NONHSAG032312,NONHSAT080949.2
NONHSAG032312,NONHSAG032312,NONHSAT244061.1
NONHSAG032312,NONHSAG032312,NONHSAT244063.1
NONHSAG032312,NONHSAG032312,NONHSAT244065.1
NONHSAG032318,NONHSAG032318,NONHSAT081010.2
NONHSAG032318,NONHSAG032318,NONHSAT081011.2
NONHSAG032318,NONHSAG032318,NONHSAT189177.1
NONHSAG032318,NONHSAG032318,NONHSAT243594.1
TCEA2,NONHSAG032324,NONHSAT081023.2
RGS19,NONHSAG032325,NONHSAT081027.2
NONHSAG032326,NONHSAG032327,NONHSAT081030.2
NONHSAG032329,NONHSAG032329,NONHSAT081033.2
NONHSAG032332,NONHSAG032332,NONHSAT081039.2
NONHSAG032332,NONHSAG032332,NONHSAT081040.2
NONHSAG032332,NONHSAG032332,NONHSAT081041.2
NONHSAG032332,NONHSAG032332,NONHSAT243598.1
CYP4F29P,NONHSAG032374,NONHSAT081124.2
CYP4F29P,NONHSAG032374,NONHSAT081125.2
CYP4F29P,NONHSAG032374,NONHSAT191207.1
CYP4F29P,NONHSAG032374,NONHSAT244417.1
NONHSAG032375,NONHSAG032375,NONHSAT081127.2
NONHSAG032375,NONHSAG032375,NONHSAT081128.2
NONHSAG032375,NONHSAG032375,NONHSAT190677.1
ANKRD20A11P,NONHSAG032379,NONHSAT081131.2
ANKRD20A11P,NONHSAG032379,NONHSAT081132.2
ANKRD20A11P,NONHSAG032379,NONHSAT081133.2
ANKRD20A11P,NONHSAG032379,NONHSAT081134.2
ANKRD20A11P,NONHSAG032379,NONHSAT081137.2
ANKRD20A11P,NONHSAG032379,NONHSAT244421.1
NONHSAG032385,NONHSAG032385,NONHSAT081147.2
RBM11,NONHSAG032386,NONHSAT190680.1
ABCC13,NONHSAG032387,NONHSAT081153.2
ABCC13,NONHSAG032387,NONHSAT081154.2
ABCC13,NONHSAG032387,NONHSAT081155.2
ABCC13,NONHSAG032387,NONHSAT081156.2
ABCC13,NONHSAG032387,NONHSAT081158.2
ABCC13,NONHSAG032387,NONHSAT244093.1
SAMSN1,NONHSAG032392,NONHSAT081165.2
SAMSN1,NONHSAG032392,NONHSAT190684.1
NONHSAG032397,NONHSAG032397,NONHSAT081174.2
NONHSAG032397,NONHSAG032397,NONHSAT081175.2
NONHSAG032397,NONHSAG032397,NONHSAT081177.2
NONHSAG032397,NONHSAG032397,NONHSAT191216.1
NONHSAG032397,NONHSAG032397,NONHSAT244422.1
NONHSAG032402,NONHSAG032402,NONHSAT081185.2
NONHSAG032403,NONHSAG032403,NONHSAT081186.2
NONHSAG032404,NONHSAG032404,NONHSAT190687.1
NONHSAG032408,NONHSAG032408,NONHSAT081193.2
NONHSAG032412,NONHSAG032412,NONHSAT081201.2
CYCSP42,NONHSAG032413,NONHSAT081202.2
AJ009632.3,NONHSAG032414,NONHSAT081203.2
AJ009632.3,NONHSAG032414,NONHSAT191242.1
NONHSAG032416,NONHSAG032416,NONHSAT081200.2
NONHSAG032416,NONHSAG032416,NONHSAT191237.1
NONHSAG032416,NONHSAG032416,NONHSAT191239.1
NONHSAG032416,NONHSAG032416,NONHSAT191241.1
NONHSAG032416,NONHSAG032416,NONHSAT191243.1
NONHSAG032416,NONHSAG032416,NONHSAT244431.1
NONHSAG032416,NONHSAG032416,NONHSAT244432.1
NONHSAG032416,NONHSAG032416,NONHSAT244433.1
NONHSAG032416,NONHSAG032416,NONHSAT244434.1
NONHSAG032416,NONHSAG032416,NONHSAT244435.1
NONHSAG032416,NONHSAG032416,NONHSAT244436.1
NONHSAG032416,NONHSAG032416,NONHSAT244437.1
NONHSAG032416,NONHSAG032416,NONHSAT244439.1
NONHSAG032416,NONHSAG032416,NONHSAT244440.1
NONHSAG032416,NONHSAG032416,NONHSAT244441.1
VDAC2P1,NONHSAG032424,NONHSAT081224.2
RPS26P5,NONHSAG032425,NONHSAT081225.2
NONHSAG032427,NONHSAG032427,NONHSAT081233.2
AP001172.3,NONHSAG032428,NONHSAT081236.2
NONHSAG032440,NONHSAG032440,NONHSAT081279.2
NONHSAG032440,NONHSAG032440,NONHSAT244446.1
NONHSAG032445,NONHSAG032445,NONHSAT081288.2
NONHSAG032445,NONHSAG032445,NONHSAT081289.2
NONHSAG032445,NONHSAG032445,NONHSAT190720.1
NONHSAG032445,NONHSAG032445,NONHSAT190721.1
NONHSAG032445,NONHSAG032445,NONHSAT190722.1
NONHSAG032445,NONHSAG032445,NONHSAT244150.1
NONHSAG032445,NONHSAG032445,NONHSAT244151.1
AP000432.2,NONHSAG032446,NONHSAT081290.2
C1QBPP,NONHSAG032479,NONHSAT081341.2
C1QBPP,NONHSAG032479,NONHSAT081342.2
C1QBPP,NONHSAG032479,NONHSAT190735.1
NONHSAG032497,NONHSAG032497,NONHSAT081379.2
MAPK6PS2,NONHSAG032512,NONHSAT081404.2
NONHSAG032552,NONHSAG032552,NONHSAT081483.2
NONHSAG032552,NONHSAG032552,NONHSAT190772.1
NONHSAG032555,NONHSAG032555,NONHSAT081488.2
NONHSAG032555,NONHSAG032555,NONHSAT081489.2
NONHSAG032555,NONHSAG032555,NONHSAT081490.2
NONHSAG032555,NONHSAG032555,NONHSAT081491.2
NONHSAG032555,NONHSAG032555,NONHSAT191327.1
AP000221.1,NONHSAG032558,NONHSAT081495.2
AP000221.1,NONHSAG032558,NONHSAT081496.2
AP000221.1,NONHSAG032558,NONHSAT191328.1
AP000221.1,NONHSAG032558,NONHSAT191329.1
RNGTTP1,NONHSAG032562,NONHSAT081505.2
FDX1P2,NONHSAG032563,NONHSAT081506.2
NONHSAG032567,NONHSAG032567,NONHSAT081513.2
NONHSAG032569,NONHSAG032569,NONHSAT081523.2
NONHSAG032575,NONHSAG032575,NONHSAT081534.2
NONHSAG032576,NONHSAG032576,NONHSAT081535.2
NONHSAG032580,NONHSAG032580,NONHSAT081543.2
NONHSAG032580,NONHSAG032580,NONHSAT081544.2
NONHSAG032586,NONHSAG032586,NONHSAT081552.2
NONHSAG032591,NONHSAG032591,NONHSAT081564.2
NONHSAG032591,NONHSAG032591,NONHSAT081565.2
NONHSAG032591,NONHSAG032591,NONHSAT190802.1
NONHSAG032596,NONHSAG032596,NONHSAT081575.2
LINC00161,NONHSAG032605,NONHSAT081601.2
LINC00161,NONHSAG032605,NONHSAT081602.2
LINC00161,NONHSAG032605,NONHSAT081603.2
LTN1,NONHSAG032607,NONHSAT191354.1
NONHSAG032610,NONHSAG032610,NONHSAT081613.2
NONHSAG032610,NONHSAG032610,NONHSAT081614.2
RPL12P9,NONHSAG032616,NONHSAT081623.2
AF124730.4,NONHSAG032619,NONHSAT081627.2
AF124730.4,NONHSAG032619,NONHSAT191359.1
AF124730.4,NONHSAG032619,NONHSAT191360.1
NONHSAG032629,NONHSAG032629,NONHSAT081647.2
NONHSAG032640,NONHSAG032640,NONHSAT081672.2
NONHSAG032644,NONHSAG032644,NONHSAT081679.2
NONHSAG032644,NONHSAG032644,NONHSAT190848.1
NONHSAG032645,NONHSAG032645,NONHSAT081680.2
NONHSAG032647,NONHSAG032647,NONHSAT081684.2
NONHSAG032648,NONHSAG032648,NONHSAT081685.2
NONHSAG032660,NONHSAG032660,NONHSAT081703.2
MIS18A,NONHSAG032663,NONHSAT191391.1
RN7SL109P,NONHSAG032669,NONHSAT081720.2
EXOSC3P1,NONHSAG032672,NONHSAT081726.2
NONHSAG032673,NONHSAG032673,NONHSAT081727.2
NONHSAG032674,NONHSAG032674,NONHSAT081730.2
NONHSAG032674,NONHSAG032674,NONHSAT081731.2
NONHSAG032675,NONHSAG032675,NONHSAT081733.2
NONHSAG032678,NONHSAG032678,NONHSAT081736.2
NONHSAG032684,NONHSAG032684,NONHSAT191400.1
AP000282.3,NONHSAG032689,NONHSAT081757.2
AP000282.3,NONHSAG032689,NONHSAT081758.2
AP000282.3,NONHSAG032689,NONHSAT190880.1
NONHSAG032690,NONHSAG032690,NONHSAT081759.2
NONHSAG032690,NONHSAG032690,NONHSAT081760.2
NONHSAG032690,NONHSAG032690,NONHSAT191404.1
NONHSAG032690,NONHSAG032690,NONHSAT191405.1
NONHSAG032691,NONHSAG032691,NONHSAT081761.2
NONHSAG032691,NONHSAG032691,NONHSAT190881.1
OLIG1,NONHSAG032693,NONHSAT081765.2
USF1P1,NONHSAG032702,NONHSAT081779.2
NONHSAG032703,NONHSAG032703,NONHSAT081780.2
NONHSAG032723,NONHSAG032723,NONHSAT081827.2
NONHSAG032729,NONHSAG032729,NONHSAT081854.2
NONHSAG032729,NONHSAG032729,NONHSAT081855.2
NONHSAG032729,NONHSAG032729,NONHSAT191417.1
NONHSAG032731,NONHSAG032731,NONHSAT081858.2
NONHSAG032731,NONHSAG032731,NONHSAT081859.2
NONHSAG032732,NONHSAG032732,NONHSAT081860.2
NONHSAG032734,NONHSAG032734,NONHSAT081869.2
AP000320.6,NONHSAG032735,NONHSAT081870.2
AP000320.6,NONHSAG032735,NONHSAT191419.1
NONHSAG032740,NONHSAG032740,NONHSAT081881.2
NONHSAG032741,NONHSAG032741,NONHSAT081884.2
NONHSAG032746,NONHSAG032746,NONHSAT081892.2
NONHSAG032753,NONHSAG032753,NONHSAT081904.2
RPL23AP3,NONHSAG032762,NONHSAT081929.2
NONHSAG032790,NONHSAG032790,NONHSAT081994.2
NONHSAG032791,NONHSAG032791,NONHSAT081997.2
NONHSAG032792,NONHSAG032792,NONHSAT081998.2
DPRXP5,NONHSAG032793,NONHSAT081999.2
AP000704.5,NONHSAG032794,NONHSAT082000.2
AP000704.5,NONHSAG032794,NONHSAT190949.1
AP000704.5,NONHSAG032794,NONHSAT244251.1
AP000704.5,NONHSAG032794,NONHSAT244253.1
PIGP,NONHSAG032798,NONHSAT082007.2
NONHSAG032809,NONHSAG032809,NONHSAT082027.2
NONHSAG032810,NONHSAG032810,NONHSAT082028.2
NONHSAG032812,NONHSAG032812,NONHSAT082032.2
NONHSAG032815,NONHSAG032815,NONHSAT082044.2
NONHSAG032815,NONHSAG032815,NONHSAT244545.1
NONHSAG032818,NONHSAG032818,NONHSAT082051.2
NONHSAG032819,NONHSAG032819,NONHSAT082054.2
NONHSAG032821,NONHSAG032821,NONHSAT082058.2
NONHSAG032823,NONHSAG032823,NONHSAT082060.2
NONHSAG032826,NONHSAG032826,NONHSAT082063.2
NONHSAG032828,NONHSAG032828,NONHSAT191462.1
NONHSAG032854,NONHSAG032854,NONHSAT082139.2
TIMM9P2,NONHSAG032862,NONHSAT082155.2
NONHSAG032872,NONHSAG032872,NONHSAT082186.2
NONHSAG032872,NONHSAG032872,NONHSAT244281.1
RPS26P4,NONHSAG032876,NONHSAT082197.2
AF121897.4,NONHSAG032877,NONHSAT082198.2
C21orf88,NONHSAG032879,NONHSAT082201.2
C21orf88,NONHSAG032879,NONHSAT191490.1
C21orf88,NONHSAG032879,NONHSAT191491.1
C21orf88,NONHSAG032879,NONHSAT191492.1
NONHSAG032880,NONHSAG032880,NONHSAT082203.2
NONHSAG032887,NONHSAG032887,NONHSAT082218.2
NONHSAG032889,NONHSAG032889,NONHSAT082225.2
NONHSAG032889,NONHSAG032889,NONHSAT190988.1
BACE2,NONHSAG032896,NONHSAT082242.2
NONHSAG032924,NONHSAG032924,NONHSAT082296.2
NONHSAG032928,NONHSAG032928,NONHSAT082309.2
NONHSAG032928,NONHSAG032928,NONHSAT082310.2
NONHSAG032931,NONHSAG032931,NONHSAT082315.2
NONHSAG032934,NONHSAG032934,NONHSAT082319.2
NONHSAG032935,NONHSAG032935,NONHSAT082321.2
NONHSAG032947,NONHSAG032947,NONHSAT082338.2
NONHSAG032947,NONHSAG032947,NONHSAT191533.1
NONHSAG032958,NONHSAG032958,NONHSAT082357.2
NONHSAG032958,NONHSAG032958,NONHSAT082358.2
NONHSAG032958,NONHSAG032958,NONHSAT082359.2
NONHSAG032958,NONHSAG032958,NONHSAT082360.2
NONHSAG032958,NONHSAG032958,NONHSAT082361.2
NONHSAG032958,NONHSAG032958,NONHSAT244294.1
NONHSAG032960,NONHSAG032960,NONHSAT082366.2
NONHSAG032960,NONHSAG032960,NONHSAT191017.1
NONHSAG032967,NONHSAG032967,NONHSAT082381.2
NONHSAG032968,NONHSAG032968,NONHSAT082382.2
NONHSAG032970,NONHSAG032970,NONHSAT082385.2
NONHSAG032987,NONHSAG032987,NONHSAT082412.2
NONHSAG033014,NONHSAG033014,NONHSAT082487.2
NONHSAG033014,NONHSAG033014,NONHSAT082488.2
NONHSAG033014,NONHSAG033014,NONHSAT082489.2
NONHSAG033014,NONHSAG033014,NONHSAT082491.2
NONHSAG033014,NONHSAG033014,NONHSAT191574.1
NONHSAG033014,NONHSAG033014,NONHSAT244632.1
NONHSAG033014,NONHSAG033014,NONHSAT244634.1
NONHSAG033014,NONHSAG033014,NONHSAT244635.1
NONHSAG033014,NONHSAG033014,NONHSAT244636.1
NONHSAG033030,NONHSAG033030,NONHSAT082524.2
NONHSAG033030,NONHSAG033030,NONHSAT082525.2
NONHSAG033030,NONHSAG033030,NONHSAT082526.2
NONHSAG033030,NONHSAG033030,NONHSAT082527.2
NONHSAG033030,NONHSAG033030,NONHSAT244351.1
AP001065.7,NONHSAG033034,NONHSAT082533.2
AP001065.7,NONHSAG033034,NONHSAT244352.1
C21orf90,NONHSAG033038,NONHSAT082865.2
C21orf90,NONHSAG033038,NONHSAT191059.1
C21orf90,NONHSAG033038,NONHSAT191060.1
NONHSAG033052,NONHSAG033052,NONHSAT082889.2
NONHSAG033064,NONHSAG033064,NONHSAT082912.2
SSR4P1,NONHSAG033065,NONHSAT082913.2
SSR4P1,NONHSAG033065,NONHSAT082914.2
SSR4P1,NONHSAG033065,NONHSAT082915.2
NONHSAG033075,NONHSAG033075,NONHSAT082953.2
NONHSAG033075,NONHSAG033075,NONHSAT191083.1
NONHSAG033075,NONHSAG033075,NONHSAT244374.1
NONHSAG033082,NONHSAG033082,NONHSAT082962.2
NONHSAG033082,NONHSAG033082,NONHSAT082965.2
NONHSAG033082,NONHSAG033082,NONHSAT244657.1
NONHSAG033084,NONHSAG033084,NONHSAT082967.2
NONHSAG033092,NONHSAG033092,NONHSAT082989.2
NONHSAG033093,NONHSAG033093,NONHSAT082995.2
NONHSAG033094,NONHSAG033094,NONHSAT082994.2
NONHSAG033100,NONHSAG033100,NONHSAT083002.2
NONHSAG033100,NONHSAG033100,NONHSAT083003.2
NONHSAG033100,NONHSAG033100,NONHSAT191102.1
NONHSAG033100,NONHSAG033100,NONHSAT191103.1
NONHSAG033100,NONHSAG033100,NONHSAT244388.1
NONHSAG033110,NONHSAG033110,NONHSAT083018.2
NONHSAG033111,NONHSAG033111,NONHSAT083019.2
NONHSAG033113,NONHSAG033113,NONHSAT083023.2
NONHSAG033113,NONHSAG033113,NONHSAT083025.2
NONHSAG033113,NONHSAG033113,NONHSAT083026.2
NONHSAG033114,NONHSAG033114,NONHSAT083024.2
NONHSAG033129,NONHSAG033129,NONHSAT083065.2
NONHSAG033129,NONHSAG033129,NONHSAT083066.2
NONHSAG033133,NONHSAG033133,NONHSAT083070.2
NONHSAG033133,NONHSAG033133,NONHSAT083071.2
NONHSAG033133,NONHSAG033133,NONHSAT191613.1
MRPL51P2,NONHSAG033134,NONHSAT083072.2
MRPL51P2,NONHSAG033134,NONHSAT191116.1
DSTNP1,NONHSAG033137,NONHSAT083076.2
SLC25A15P5,NONHSAG033169,NONHSAT083145.2
AC005301.8,NONHSAG033171,NONHSAT083151.2
AC005301.8,NONHSAG033171,NONHSAT083152.2
AC005301.8,NONHSAG033171,NONHSAT192598.1
AC006946.12,NONHSAG033186,NONHSAT083182.2
NONHSAG033187,NONHSAG033187,NONHSAT083183.2
NONHSAG033188,NONHSAG033188,NONHSAT083184.2
NONHSAG033188,NONHSAG033188,NONHSAT083186.2
NONHSAG033191,NONHSAG033191,NONHSAT083189.2
NONHSAG033192,NONHSAG033192,NONHSAT083190.2
NONHSAG033193,NONHSAG033193,NONHSAT083191.2
NONHSAG033193,NONHSAG033193,NONHSAT083192.2
NONHSAG033193,NONHSAG033193,NONHSAT083193.2
NONHSAG033193,NONHSAG033193,NONHSAT245001.1
AC004019.10,NONHSAG033205,NONHSAT083209.2
CLCP1,NONHSAG033206,NONHSAT083210.2
NONHSAG033219,NONHSAG033220,NONHSAT083240.2
NONHSAG033219,NONHSAG033220,NONHSAT083241.2
NONHSAG033221,NONHSAG033221,NONHSAT083242.2
XXbac-B476C20.11,NONHSAG033227,NONHSAT083255.2
XXbac-B476C20.10,NONHSAG033228,NONHSAT083257.2
NONHSAG033229,NONHSAG033229,NONHSAT083259.2
NONHSAG033229,NONHSAG033229,NONHSAT083260.2
NONHSAG033229,NONHSAG033229,NONHSAT192613.1
NONHSAG033230,NONHSAG033230,NONHSAT083261.2
DGCR6,NONHSAG033242,NONHSAT083302.2
NONHSAG033247,NONHSAG033247,NONHSAT192627.1
NONHSAG033247,NONHSAG033247,NONHSAT192628.1
NONHSAG033247,NONHSAG033247,NONHSAT192629.1
NONHSAG033250,NONHSAG033250,NONHSAT083322.2
AC004461.4,NONHSAG033259,NONHSAT083381.2
NONHSAG033260,NONHSAG033260,NONHSAT083382.2
NONHSAG033261,NONHSAG033261,NONHSAT083383.2
NONHSAG033262,NONHSAG033262,NONHSAT083385.2
NONHSAG033264,NONHSAG033264,NONHSAT083388.2
DGCR14,NONHSAG033265,NONHSAT083390.2
NONHSAG033277,NONHSAG033277,NONHSAT083420.2
NONHSAG033277,NONHSAG033277,NONHSAT192640.1
NONHSAG033283,NONHSAG033283,NONHSAT083432.2
NONHSAG033283,NONHSAG033283,NONHSAT192015.1
NONHSAG033283,NONHSAG033283,NONHSAT244717.1
NONHSAG033283,NONHSAG033283,NONHSAT244718.1
NONHSAG033283,NONHSAG033283,NONHSAT244719.1
NONHSAG033283,NONHSAG033283,NONHSAT244721.1
AC000078.5,NONHSAG033285,NONHSAT083433.2
NONHSAG033288,NONHSAG033288,NONHSAT083436.2
NONHSAG033291,NONHSAG033291,NONHSAT083445.2
NONHSAG033297,NONHSAG033297,NONHSAT083463.2
NONHSAG033305,NONHSAG033305,NONHSAT083489.2
NONHSAG033305,NONHSAG033305,NONHSAT245023.1
NONHSAG033305,NONHSAG033305,NONHSAT245024.1
RTN4R,NONHSAG033309,NONHSAT083499.2
RN7SL812P,NONHSAG033325,NONHSAT083542.2
NONHSAG033327,NONHSAG033327,NONHSAT083545.2
NONHSAG033327,NONHSAG033327,NONHSAT083546.2
NONHSAG033327,NONHSAG033327,NONHSAT083547.2
NONHSAG033327,NONHSAG033327,NONHSAT083548.2
NONHSAG033327,NONHSAG033327,NONHSAT083549.2
NONHSAG033327,NONHSAG033327,NONHSAT083550.2
NONHSAG033327,NONHSAG033327,NONHSAT083551.2
NONHSAG033327,NONHSAG033327,NONHSAT083552.2
NONHSAG033327,NONHSAG033327,NONHSAT083553.2
NONHSAG033327,NONHSAG033327,NONHSAT083554.2
SMPD4P1,NONHSAG033331,NONHSAT083566.2
SMPD4P1,NONHSAG033331,NONHSAT083567.2
SMPD4P1,NONHSAG033331,NONHSAT083568.2
SMPD4P1,NONHSAG033331,NONHSAT083569.2
SMPD4P1,NONHSAG033331,NONHSAT083570.2
SMPD4P1,NONHSAG033331,NONHSAT083572.2
SMPD4P1,NONHSAG033331,NONHSAT083574.2
TMEM191A,NONHSAG033334,NONHSAT083579.2
TMEM191A,NONHSAG033334,NONHSAT083580.2
TMEM191A,NONHSAG033334,NONHSAT083581.2
TMEM191A,NONHSAG033334,NONHSAT083582.2
TMEM191A,NONHSAG033334,NONHSAT083583.2
TMEM191A,NONHSAG033334,NONHSAT083584.2
TMEM191A,NONHSAG033334,NONHSAT083585.2
TMEM191A,NONHSAG033334,NONHSAT083586.2
TMEM191A,NONHSAG033334,NONHSAT083587.2
TMEM191A,NONHSAG033334,NONHSAT083589.2
TMEM191A,NONHSAG033334,NONHSAT083590.2
TMEM191A,NONHSAG033334,NONHSAT192034.1
TMEM191A,NONHSAG033334,NONHSAT192035.1
TMEM191A,NONHSAG033334,NONHSAT244725.1
TMEM191A,NONHSAG033334,NONHSAT244726.1
TMEM191A,NONHSAG033334,NONHSAT244727.1
TMEM191A,NONHSAG033334,NONHSAT244728.1
TMEM191A,NONHSAG033334,NONHSAT244729.1
TMEM191A,NONHSAG033334,NONHSAT244730.1
TMEM191A,NONHSAG033334,NONHSAT244731.1
TMEM191A,NONHSAG033334,NONHSAT244732.1
TMEM191A,NONHSAG033334,NONHSAT244733.1
TMEM191A,NONHSAG033334,NONHSAT244734.1
TMEM191A,NONHSAG033334,NONHSAT244735.1
NONHSAG033343,NONHSAG033343,NONHSAT083606.2
NONHSAG033349,NONHSAG033349,NONHSAT083618.2
P2RX6P,NONHSAG033353,NONHSAT083625.2
NONHSAG033355,NONHSAG033355,NONHSAT083630.2
NONHSAG033355,NONHSAG033355,NONHSAT244736.1
NONHSAG033402,NONHSAG033402,NONHSAT083745.2
LL22NC03-30E12.10,NONHSAG033403,NONHSAT083746.2
LL22NC03-30E12.10,NONHSAG033403,NONHSAT083747.2
IGLVIV-59,NONHSAG033408,NONHSAT083754.2
NONHSAG033461,NONHSAG033461,NONHSAT083871.2
CES5AP1,NONHSAG033467,NONHSAT083878.2
CES5AP1,NONHSAG033467,NONHSAT147206.2
KB-1269D1.8,NONHSAG033470,NONHSAT083881.2
KB-1269D1.8,NONHSAG033470,NONHSAT083883.2
NONHSAG033481,NONHSAG033481,NONHSAT083951.2
SLC2A11,NONHSAG033492,NONHSAT192137.1
RN7SL268P,NONHSAG033493,NONHSAT083991.2
NONHSAG033494,NONHSAG033494,NONHSAT083993.2
GSTT1,NONHSAG033506,NONHSAT084321.2
GSTT1,NONHSAG033506,NONHSAT084322.2
GSTT1,NONHSAG033506,NONHSAT084323.2
GSTT1,NONHSAG033506,NONHSAT084324.2
AP000355.2,NONHSAG033521,NONHSAT084353.2
AP000355.2,NONHSAG033521,NONHSAT192149.1
NONHSAG033538,NONHSAG033538,NONHSAT084388.2
NONHSAG033542,NONHSAG033542,NONHSAT084398.2
NONHSAG033549,NONHSAG033549,NONHSAT084417.2
NONHSAG033551,NONHSAG033551,NONHSAT084419.2
CTA-407F11.6,NONHSAG033562,NONHSAT084443.2
CTA-407F11.6,NONHSAG033562,NONHSAT244759.1
NONHSAG033577,NONHSAG033577,NONHSAT084481.2
NONHSAG033578,NONHSAG033578,NONHSAT084482.2
NONHSAG033581,NONHSAG033581,NONHSAT084489.2
CTA-503F6.2,NONHSAG033592,NONHSAT084577.2
NONHSAG033602,NONHSAG033602,NONHSAT084594.2
NONHSAG033602,NONHSAG033602,NONHSAT084595.2
NONHSAG033602,NONHSAG033602,NONHSAT192779.1
NONHSAG033613,NONHSAG033613,NONHSAT084629.2
NONHSAG033614,NONHSAG033614,NONHSAT084630.2
NONHSAG033616,NONHSAG033616,NONHSAT084646.2
NONHSAG033622,NONHSAG033622,NONHSAT084662.2
CTA-292E10.7,NONHSAG033623,NONHSAT084663.2
NONHSAG033630,NONHSAG033630,NONHSAT084679.2
RPEP4,NONHSAG033646,NONHSAT084715.2
NONHSAG033663,NONHSAG033663,NONHSAT084762.2
NONHSAG033663,NONHSAG033663,NONHSAT245148.1
CTA-963H5.5,NONHSAG033682,NONHSAT084796.2
RP3-412A9.11,NONHSAG033698,NONHSAT192814.1
EIF4ENIF1,NONHSAG033716,NONHSAT084892.2
EIF4ENIF1,NONHSAG033716,NONHSAT084893.2
EIF4ENIF1,NONHSAG033716,NONHSAT192257.1
RN7SL20P,NONHSAG033728,NONHSAT084914.2
CTA-440B3.1,NONHSAG033729,NONHSAT084915.2
IGLCOR22-1,NONHSAG033745,NONHSAT084950.2
NONHSAG033749,NONHSAG033749,NONHSAT084961.2
NONHSAG033757,NONHSAG033757,NONHSAT084976.2
NONHSAG033758,NONHSAG033758,NONHSAT084977.2
NONHSAG033761,NONHSAG033761,NONHSAT084983.2
NONHSAG033761,NONHSAG033761,NONHSAT084984.2
NONHSAG033761,NONHSAG033761,NONHSAT192270.1
NONHSAG033761,NONHSAG033761,NONHSAT192271.1
NONHSAG033761,NONHSAG033761,NONHSAT244845.1
NONHSAG033761,NONHSAG033761,NONHSAT244846.1
NONHSAG033761,NONHSAG033761,NONHSAT244847.1
Z98256.1,NONHSAG033764,NONHSAT084992.2
RP1-302D9.3,NONHSAG033769,NONHSAT084999.2
NONHSAG033772,NONHSAG033772,NONHSAT085002.2
LL22NC03-13G6.2,NONHSAG033779,NONHSAT192830.1
LL22NC03-13G6.2,NONHSAG033779,NONHSAT245163.1
NONHSAG033780,NONHSAG033780,NONHSAT085026.2
NONHSAG033780,NONHSAG033780,NONHSAT085027.2
NONHSAG033780,NONHSAG033780,NONHSAT085029.2
NONHSAG033780,NONHSAG033780,NONHSAT192286.1
NONHSAG033782,NONHSAG033782,NONHSAT085032.2
NONHSAG033782,NONHSAG033782,NONHSAT192832.1
NONHSAG033783,NONHSAG033783,NONHSAT085034.2
NONHSAG033783,NONHSAG033783,NONHSAT085035.2
NONHSAG033783,NONHSAG033783,NONHSAT192290.1
NONHSAG033783,NONHSAG033783,NONHSAT192291.1
NONHSAG033796,NONHSAG033796,NONHSAT085052.2
NONHSAG033799,NONHSAG033799,NONHSAT085056.2
NONHSAG033799,NONHSAG033799,NONHSAT085059.2
NONHSAG033800,NONHSAG033800,NONHSAT085057.2
NONHSAG033800,NONHSAG033800,NONHSAT085058.2
NONHSAG033800,NONHSAG033800,NONHSAT244852.1
